RECID,TIMESTMP,CON_ID,DET_ID,TAG_ID,ERRORCODE,ERRORMSG,LATENESS,SYSID,VEH_NUM,EVFLAG,lat,lon
495697,12/4/2017 16:14,0,724,5614,65792,RECEIVED: Tag ID.,0,2,E-998,0,34.003501,-118.434269
495698,12/4/2017 16:14,358,724,5614,68111,ISSUED: Start prty(EV# 10).,0,2,E-998,0,34.003501,-118.434269
495730,12/4/2017 16:14,0,722,5614,65792,RECEIVED: Tag ID.,0,2,E-998,0,34.001533,-118.438209
495731,12/4/2017 16:14,357,722,5614,68111,ISSUED: Start prty(EV# 3).,0,2,E-998,0,34.001533,-118.438209
495774,12/4/2017 16:15,0,720,5614,65792,RECEIVED: Tag ID.,0,2,E-998,0,33.999969,-118.441279
495775,12/4/2017 16:15,308,720,5614,68111,ISSUED: Start prty(EV# 2).,0,2,E-998,0,33.999969,-118.441279
495781,12/4/2017 16:15,0,718,5614,65792,RECEIVED: Tag ID.,0,2,E-998,0,33.999676,-118.441872
495782,12/4/2017 16:15,307,718,5614,68111,ISSUED: Start prty(EV# 5).,0,2,E-998,0,33.999676,-118.441872
495819,12/4/2017 16:15,0,717,5614,65792,RECEIVED: Tag ID.,0,2,E-998,0,33.998518,-118.444173
495820,12/4/2017 16:15,307,717,5614,68112,ISSUED: Cancel prty(EV# 5).,0,2,E-998,0,33.998518,-118.444173
495822,12/4/2017 16:15,0,716,5614,65792,RECEIVED: Tag ID.,0,2,E-998,0,33.997729,-118.445729
495823,12/4/2017 16:15,306,716,5614,68111,ISSUED: Start prty(EV# 4).,0,2,E-998,0,33.997729,-118.445729
496128,12/4/2017 16:19,0,0,5614,67101,MARKED: Hot/Run List deleted by Timeout.,0,2,E-998,0,#N/A,#N/A
496137,12/4/2017 16:19,0,0,5614,67103,DELETED: Hot/Run List deleted by System.,0,2,E-998,0,#N/A,#N/A
505453,12/4/2017 18:29,0,733,5614,65792,RECEIVED: Tag ID.,0,2,E-998,0,34.006256,-118.428796
505454,12/4/2017 18:29,0,733,5614,67095,CREATED: Hot/Run List.,0,2,E-998,0,34.006256,-118.428796
505455,12/4/2017 18:29,0,733,5614,65794,RECEIVED: Resubmitted Tag ID.,0,2,E-998,0,34.006256,-118.428796
505456,12/4/2017 18:29,0,733,5614,68106,"SUCCESS: Dir. ""W"" determined from uni-dir DET#.",0,2,E-998,0,34.006256,-118.428796
505457,12/4/2017 18:29,312,733,5614,68111,ISSUED: Start prty(EV# 15).,0,2,E-998,0,34.006256,-118.428796
505755,12/4/2017 18:33,0,0,5614,67101,MARKED: Hot/Run List deleted by Timeout.,0,2,E-998,0,#N/A,#N/A
505760,12/4/2017 18:33,0,0,5614,67103,DELETED: Hot/Run List deleted by System.,0,2,E-998,0,#N/A,#N/A
516397,12/5/2017 1:33,0,730,5614,65792,RECEIVED: Tag ID.,0,2,E-998,0,34.006235,-118.429199
516398,12/5/2017 1:33,0,730,5614,67095,CREATED: Hot/Run List.,0,2,E-998,0,34.006235,-118.429199
516399,12/5/2017 1:33,0,730,5614,65794,RECEIVED: Resubmitted Tag ID.,0,2,E-998,0,34.006235,-118.429199
516400,12/5/2017 1:33,0,730,5614,68106,"SUCCESS: Dir. ""E"" determined from uni-dir DET#.",0,2,E-998,0,34.006235,-118.429199
516401,12/5/2017 1:33,312,730,5614,68111,ISSUED: Start prty(EV# 1).,0,2,E-998,0,34.006235,-118.429199
516406,12/5/2017 1:33,0,830,5614,65792,RECEIVED: Tag ID.,0,2,E-998,0,34.005625,-118.4302
516407,12/5/2017 1:33,0,830,5614,68098,ERROR: Det ID does not exist along current dir.,0,2,E-998,0,34.005625,-118.4302
516408,12/5/2017 1:33,0,830,5614,67097,CHANGED: Run List.,0,2,E-998,0,34.005625,-118.4302
516409,12/5/2017 1:33,0,830,5614,65794,RECEIVED: Resubmitted Tag ID.,0,2,E-998,0,34.005625,-118.4302
516410,12/5/2017 1:33,0,830,5614,68106,"SUCCESS: Dir. ""W"" determined from uni-dir DET#.",0,2,E-998,0,34.005625,-118.4302
516411,12/5/2017 1:33,311,830,5614,68111,ISSUED: Start prty(EV# 3).,0,2,E-998,0,34.005625,-118.4302
516419,12/5/2017 1:33,0,828,5614,65792,RECEIVED: Tag ID.,0,2,E-998,0,34.004305,-118.432582
516420,12/5/2017 1:33,310,828,5614,68111,ISSUED: Start prty(EV# 13).,0,2,E-998,0,34.004305,-118.432582
516421,12/5/2017 1:33,0,726,5614,65792,RECEIVED: Tag ID.,0,2,E-998,0,34.003723,-118.433821
516422,12/5/2017 1:33,310,726,5614,68112,ISSUED: Cancel prty(EV# 13).,0,2,E-998,0,34.003723,-118.433821
516423,12/5/2017 1:33,0,724,5614,65792,RECEIVED: Tag ID.,0,2,E-998,0,34.003501,-118.434269
516424,12/5/2017 1:33,358,724,5614,68111,ISSUED: Start prty(EV# 11).,0,2,E-998,0,34.003501,-118.434269
516427,12/5/2017 1:34,0,722,5614,65792,RECEIVED: Tag ID.,0,2,E-998,0,34.001533,-118.438209
516428,12/5/2017 1:34,357,722,5614,68111,ISSUED: Start prty(EV# 4).,0,2,E-998,0,34.001533,-118.438209
516431,12/5/2017 1:34,0,720,5614,65792,RECEIVED: Tag ID.,0,2,E-998,0,33.999969,-118.441279
516432,12/5/2017 1:34,308,720,5614,68111,ISSUED: Start prty(EV# 3).,0,2,E-998,0,33.999969,-118.441279
516433,12/5/2017 1:34,0,718,5614,65792,RECEIVED: Tag ID.,0,2,E-998,0,33.999676,-118.441872
516434,12/5/2017 1:34,307,718,5614,68111,ISSUED: Start prty(EV# 6).,0,2,E-998,0,33.999676,-118.441872
516435,12/5/2017 1:34,0,717,5614,65792,RECEIVED: Tag ID.,0,2,E-998,0,33.998518,-118.444173
516436,12/5/2017 1:34,307,717,5614,68112,ISSUED: Cancel prty(EV# 6).,0,2,E-998,0,33.998518,-118.444173
516437,12/5/2017 1:35,0,716,5614,65792,RECEIVED: Tag ID.,0,2,E-998,0,33.997729,-118.445729
516438,12/5/2017 1:35,306,716,5614,68111,ISSUED: Start prty(EV# 5).,0,2,E-998,0,33.997729,-118.445729
516439,12/5/2017 1:35,0,714,5614,65792,RECEIVED: Tag ID.,0,2,E-998,0,33.997363,-118.446482
516440,12/5/2017 1:35,0,714,5614,67102,MARKED: Hot/Run List deleted at EOR.,0,2,E-998,0,33.997363,-118.446482
516441,12/5/2017 1:35,0,0,5614,67103,DELETED: Hot/Run List deleted by System.,0,2,E-998,0,#N/A,#N/A
516446,12/5/2017 1:35,0,712,5614,65792,RECEIVED: Tag ID.,0,2,E-998,0,33.994682,-118.451824
516447,12/5/2017 1:35,0,712,5614,67085,NO MATCH: Route Table.,0,2,E-998,0,33.994682,-118.451824
516448,12/5/2017 1:35,0,712,5614,67084,NO MATCH: Foreign Rte Table(Det:712;Sys:2).,0,2,E-998,0,33.994682,-118.451824
516449,12/5/2017 1:35,0,711,5614,65792,RECEIVED: Tag ID.,0,2,E-998,0,33.994165,-118.452792
516450,12/5/2017 1:35,0,711,5614,67085,NO MATCH: Route Table.,0,2,E-998,0,33.994165,-118.452792
516451,12/5/2017 1:35,0,711,5614,67084,NO MATCH: Foreign Rte Table(Det:711;Sys:2).,0,2,E-998,0,33.994165,-118.452792
516514,12/5/2017 1:56,0,709,5614,65792,RECEIVED: Tag ID.,0,2,E-998,0,#N/A,#N/A
516515,12/5/2017 1:56,0,709,5614,67085,NO MATCH: Route Table.,0,2,E-998,0,#N/A,#N/A
516516,12/5/2017 1:56,0,709,5614,67084,NO MATCH: Foreign Rte Table(Det:709;Sys:2).,0,2,E-998,0,#N/A,#N/A
516517,12/5/2017 1:56,0,711,5614,65792,RECEIVED: Tag ID.,0,2,E-998,0,33.994165,-118.452792
516518,12/5/2017 1:56,0,711,5614,67085,NO MATCH: Route Table.,0,2,E-998,0,33.994165,-118.452792
516519,12/5/2017 1:56,0,711,5614,67084,NO MATCH: Foreign Rte Table(Det:711;Sys:2).,0,2,E-998,0,33.994165,-118.452792
516520,12/5/2017 1:56,0,710,5614,65792,RECEIVED: Tag ID.,0,2,E-998,0,#N/A,#N/A
516521,12/5/2017 1:56,0,710,5614,67085,NO MATCH: Route Table.,0,2,E-998,0,#N/A,#N/A
516522,12/5/2017 1:56,0,710,5614,67084,NO MATCH: Foreign Rte Table(Det:710;Sys:2).,0,2,E-998,0,#N/A,#N/A
534184,12/5/2017 8:24,0,730,5614,65792,RECEIVED: Tag ID.,0,2,E-998,0,34.006235,-118.429199
534185,12/5/2017 8:24,0,730,5614,67095,CREATED: Hot/Run List.,0,2,E-998,0,34.006235,-118.429199
534186,12/5/2017 8:24,0,730,5614,65794,RECEIVED: Resubmitted Tag ID.,0,2,E-998,0,34.006235,-118.429199
534187,12/5/2017 8:24,0,730,5614,68106,"SUCCESS: Dir. ""E"" determined from uni-dir DET#.",0,2,E-998,0,34.006235,-118.429199
534188,12/5/2017 8:24,312,730,5614,68111,ISSUED: Start prty(EV# 2).,0,2,E-998,0,34.006235,-118.429199
534213,12/5/2017 8:25,0,830,5614,65792,RECEIVED: Tag ID.,0,2,E-998,0,34.005625,-118.4302
534214,12/5/2017 8:25,0,830,5614,68098,ERROR: Det ID does not exist along current dir.,0,2,E-998,0,34.005625,-118.4302
534215,12/5/2017 8:25,0,830,5614,67097,CHANGED: Run List.,0,2,E-998,0,34.005625,-118.4302
534216,12/5/2017 8:25,0,830,5614,65794,RECEIVED: Resubmitted Tag ID.,0,2,E-998,0,34.005625,-118.4302
534217,12/5/2017 8:25,0,830,5614,68106,"SUCCESS: Dir. ""W"" determined from uni-dir DET#.",0,2,E-998,0,34.005625,-118.4302
534218,12/5/2017 8:25,311,830,5614,68111,ISSUED: Start prty(EV# 4).,0,2,E-998,0,34.005625,-118.4302
534300,12/5/2017 8:25,0,828,5614,65792,RECEIVED: Tag ID.,0,2,E-998,0,34.004305,-118.432582
534301,12/5/2017 8:25,310,828,5614,68111,ISSUED: Start prty(EV# 14).,0,2,E-998,0,34.004305,-118.432582
534356,12/5/2017 8:26,0,726,5614,65792,RECEIVED: Tag ID.,0,2,E-998,0,34.003723,-118.433821
534357,12/5/2017 8:26,310,726,5614,68112,ISSUED: Cancel prty(EV# 14).,0,2,E-998,0,34.003723,-118.433821
534364,12/5/2017 8:26,0,724,5614,65792,RECEIVED: Tag ID.,0,2,E-998,0,34.003501,-118.434269
534365,12/5/2017 8:26,358,724,5614,68111,ISSUED: Start prty(EV# 12).,0,2,E-998,0,34.003501,-118.434269
534410,12/5/2017 8:26,0,722,5614,65792,RECEIVED: Tag ID.,0,2,E-998,0,34.001533,-118.438209
534411,12/5/2017 8:26,357,722,5614,68111,ISSUED: Start prty(EV# 5).,0,2,E-998,0,34.001533,-118.438209
534440,12/5/2017 8:27,0,720,5614,65792,RECEIVED: Tag ID.,0,2,E-998,0,33.999969,-118.441279
534441,12/5/2017 8:27,308,720,5614,68111,ISSUED: Start prty(EV# 4).,0,2,E-998,0,33.999969,-118.441279
534446,12/5/2017 8:27,0,718,5614,65792,RECEIVED: Tag ID.,0,2,E-998,0,33.999676,-118.441872
534447,12/5/2017 8:27,307,718,5614,68111,ISSUED: Start prty(EV# 7).,0,2,E-998,0,33.999676,-118.441872
534473,12/5/2017 8:27,0,717,5614,65792,RECEIVED: Tag ID.,0,2,E-998,0,33.998518,-118.444173
534474,12/5/2017 8:27,307,717,5614,68112,ISSUED: Cancel prty(EV# 7).,0,2,E-998,0,33.998518,-118.444173
534486,12/5/2017 8:27,0,716,5614,65792,RECEIVED: Tag ID.,0,2,E-998,0,33.997729,-118.445729
534487,12/5/2017 8:27,306,716,5614,68111,ISSUED: Start prty(EV# 6).,0,2,E-998,0,33.997729,-118.445729
534495,12/5/2017 8:27,0,714,5614,65792,RECEIVED: Tag ID.,0,2,E-998,0,33.997363,-118.446482
534496,12/5/2017 8:27,0,714,5614,67102,MARKED: Hot/Run List deleted at EOR.,0,2,E-998,0,33.997363,-118.446482
534506,12/5/2017 8:27,0,0,5614,67103,DELETED: Hot/Run List deleted by System.,0,2,E-998,0,#N/A,#N/A
534533,12/5/2017 8:28,0,712,5614,65792,RECEIVED: Tag ID.,0,2,E-998,0,33.994682,-118.451824
534534,12/5/2017 8:28,0,712,5614,67085,NO MATCH: Route Table.,0,2,E-998,0,33.994682,-118.451824
534535,12/5/2017 8:28,0,712,5614,67084,NO MATCH: Foreign Rte Table(Det:712;Sys:2).,0,2,E-998,0,33.994682,-118.451824
534551,12/5/2017 8:28,0,711,5614,65792,RECEIVED: Tag ID.,0,2,E-998,0,33.994165,-118.452792
534552,12/5/2017 8:28,0,711,5614,67085,NO MATCH: Route Table.,0,2,E-998,0,33.994165,-118.452792
534553,12/5/2017 8:28,0,711,5614,67084,NO MATCH: Foreign Rte Table(Det:711;Sys:2).,0,2,E-998,0,33.994165,-118.452792
550665,12/5/2017 12:51,0,733,5614,65792,RECEIVED: Tag ID.,0,2,E-998,0,34.006256,-118.428796
550666,12/5/2017 12:51,0,733,5614,67095,CREATED: Hot/Run List.,0,2,E-998,0,34.006256,-118.428796
550667,12/5/2017 12:51,0,733,5614,65794,RECEIVED: Resubmitted Tag ID.,0,2,E-998,0,34.006256,-118.428796
550668,12/5/2017 12:51,0,733,5614,68106,"SUCCESS: Dir. ""W"" determined from uni-dir DET#.",0,2,E-998,0,34.006256,-118.428796
550669,12/5/2017 12:51,312,733,5614,68111,ISSUED: Start prty(EV# 5).,0,2,E-998,0,34.006256,-118.428796
550870,12/5/2017 12:55,0,0,5614,67101,MARKED: Hot/Run List deleted by Timeout.,0,2,E-998,0,#N/A,#N/A
550882,12/5/2017 12:55,0,0,5614,67103,DELETED: Hot/Run List deleted by System.,0,2,E-998,0,#N/A,#N/A
552664,12/5/2017 13:31,0,714,5614,65792,RECEIVED: Tag ID.,0,2,E-998,0,33.997363,-118.446482
552665,12/5/2017 13:31,0,714,5614,67095,CREATED: Hot/Run List.,0,2,E-998,0,33.997363,-118.446482
552666,12/5/2017 13:31,0,714,5614,65794,RECEIVED: Resubmitted Tag ID.,0,2,E-998,0,33.997363,-118.446482
552667,12/5/2017 13:31,0,714,5614,68106,"SUCCESS: Dir. ""W"" determined from uni-dir DET#.",0,2,E-998,0,33.997363,-118.446482
552668,12/5/2017 13:31,0,714,5614,67102,MARKED: Hot/Run List deleted at EOR.,0,2,E-998,0,33.997363,-118.446482
552671,12/5/2017 13:31,0,0,5614,67103,DELETED: Hot/Run List deleted by System.,0,2,E-998,0,#N/A,#N/A
552684,12/5/2017 13:31,0,715,5614,65792,RECEIVED: Tag ID.,0,2,E-998,0,33.997545,-118.445706
552685,12/5/2017 13:31,0,715,5614,67095,CREATED: Hot/Run List.,0,2,E-998,0,33.997545,-118.445706
552686,12/5/2017 13:31,0,715,5614,65794,RECEIVED: Resubmitted Tag ID.,0,2,E-998,0,33.997545,-118.445706
552687,12/5/2017 13:31,0,715,5614,68106,"SUCCESS: Dir. ""E"" determined from uni-dir DET#.",0,2,E-998,0,33.997545,-118.445706
552688,12/5/2017 13:31,307,715,5614,68111,ISSUED: Start prty(EV# 11).,0,2,E-998,0,33.997545,-118.445706
552725,12/5/2017 13:32,0,723,5614,65792,RECEIVED: Tag ID.,0,2,E-998,0,34.001463,-118.43796
552726,12/5/2017 13:32,358,723,5614,68111,ISSUED: Start prty(EV# 15).,0,2,E-998,0,34.001463,-118.43796
552886,12/5/2017 13:36,0,0,5614,67101,MARKED: Hot/Run List deleted by Timeout.,0,2,E-998,0,#N/A,#N/A
552887,12/5/2017 13:36,0,0,5614,67103,DELETED: Hot/Run List deleted by System.,0,2,E-998,0,#N/A,#N/A
557103,12/5/2017 14:51,0,730,5614,65792,RECEIVED: Tag ID.,0,2,E-998,0,34.006235,-118.429199
557104,12/5/2017 14:51,0,730,5614,67095,CREATED: Hot/Run List.,0,2,E-998,0,34.006235,-118.429199
557105,12/5/2017 14:51,0,730,5614,65794,RECEIVED: Resubmitted Tag ID.,0,2,E-998,0,34.006235,-118.429199
557106,12/5/2017 14:51,0,730,5614,68106,"SUCCESS: Dir. ""E"" determined from uni-dir DET#.",0,2,E-998,0,34.006235,-118.429199
557107,12/5/2017 14:51,312,730,5614,68111,ISSUED: Start prty(EV# 6).,0,2,E-998,0,34.006235,-118.429199
557122,12/5/2017 14:52,0,830,5614,65792,RECEIVED: Tag ID.,0,2,E-998,0,34.005625,-118.4302
557123,12/5/2017 14:52,0,830,5614,68098,ERROR: Det ID does not exist along current dir.,0,2,E-998,0,34.005625,-118.4302
557124,12/5/2017 14:52,0,830,5614,67097,CHANGED: Run List.,0,2,E-998,0,34.005625,-118.4302
557125,12/5/2017 14:52,0,830,5614,65794,RECEIVED: Resubmitted Tag ID.,0,2,E-998,0,34.005625,-118.4302
557126,12/5/2017 14:52,0,830,5614,68106,"SUCCESS: Dir. ""W"" determined from uni-dir DET#.",0,2,E-998,0,34.005625,-118.4302
557127,12/5/2017 14:52,311,830,5614,68111,ISSUED: Start prty(EV# 7).,0,2,E-998,0,34.005625,-118.4302
557245,12/5/2017 14:53,0,726,5614,65792,RECEIVED: Tag ID.,0,2,E-998,0,34.003723,-118.433821
557246,12/5/2017 14:53,310,726,5614,68114,IGNORED: No start prty found.,0,2,E-998,0,34.003723,-118.433821
557251,12/5/2017 14:53,0,724,5614,65792,RECEIVED: Tag ID.,0,2,E-998,0,34.003501,-118.434269
557252,12/5/2017 14:53,358,724,5614,68111,ISSUED: Start prty(EV# 0).,0,2,E-998,0,34.003501,-118.434269
557292,12/5/2017 14:53,0,722,5614,65792,RECEIVED: Tag ID.,0,2,E-998,0,34.001533,-118.438209
557293,12/5/2017 14:53,357,722,5614,68111,ISSUED: Start prty(EV# 8).,0,2,E-998,0,34.001533,-118.438209
557317,12/5/2017 14:54,0,720,5614,65792,RECEIVED: Tag ID.,0,2,E-998,0,33.999969,-118.441279
557318,12/5/2017 14:54,308,720,5614,68111,ISSUED: Start prty(EV# 7).,0,2,E-998,0,33.999969,-118.441279
557326,12/5/2017 14:54,0,718,5614,65792,RECEIVED: Tag ID.,0,2,E-998,0,33.999676,-118.441872
557327,12/5/2017 14:54,307,718,5614,68111,ISSUED: Start prty(EV# 12).,0,2,E-998,0,33.999676,-118.441872
557346,12/5/2017 14:54,0,717,5614,65792,RECEIVED: Tag ID.,0,2,E-998,0,33.998518,-118.444173
557347,12/5/2017 14:54,307,717,5614,68112,ISSUED: Cancel prty(EV# 12).,0,2,E-998,0,33.998518,-118.444173
557356,12/5/2017 14:54,0,716,5614,65792,RECEIVED: Tag ID.,0,2,E-998,0,33.997729,-118.445729
557357,12/5/2017 14:54,306,716,5614,68111,ISSUED: Start prty(EV# 9).,0,2,E-998,0,33.997729,-118.445729
557367,12/5/2017 14:54,0,714,5614,65792,RECEIVED: Tag ID.,0,2,E-998,0,33.997363,-118.446482
557368,12/5/2017 14:54,0,714,5614,67102,MARKED: Hot/Run List deleted at EOR.,0,2,E-998,0,33.997363,-118.446482
557369,12/5/2017 14:54,0,0,5614,67103,DELETED: Hot/Run List deleted by System.,0,2,E-998,0,#N/A,#N/A
557411,12/5/2017 14:55,0,712,5614,65792,RECEIVED: Tag ID.,0,2,E-998,0,33.994682,-118.451824
557412,12/5/2017 14:55,0,712,5614,67085,NO MATCH: Route Table.,0,2,E-998,0,33.994682,-118.451824
557413,12/5/2017 14:55,0,712,5614,67084,NO MATCH: Foreign Rte Table(Det:712;Sys:2).,0,2,E-998,0,33.994682,-118.451824
557427,12/5/2017 14:55,0,711,5614,65792,RECEIVED: Tag ID.,0,2,E-998,0,33.994165,-118.452792
557428,12/5/2017 14:55,0,711,5614,67085,NO MATCH: Route Table.,0,2,E-998,0,33.994165,-118.452792
557429,12/5/2017 14:55,0,711,5614,67084,NO MATCH: Foreign Rte Table(Det:711;Sys:2).,0,2,E-998,0,33.994165,-118.452792
569161,12/5/2017 17:04,0,733,5614,65792,RECEIVED: Tag ID.,0,2,E-998,0,34.006256,-118.428796
569162,12/5/2017 17:04,0,733,5614,67095,CREATED: Hot/Run List.,0,2,E-998,0,34.006256,-118.428796
569163,12/5/2017 17:04,0,733,5614,65794,RECEIVED: Resubmitted Tag ID.,0,2,E-998,0,34.006256,-118.428796
569164,12/5/2017 17:04,0,733,5614,68106,"SUCCESS: Dir. ""W"" determined from uni-dir DET#.",0,2,E-998,0,34.006256,-118.428796
569165,12/5/2017 17:04,312,733,5614,68111,ISSUED: Start prty(EV# 8).,0,2,E-998,0,34.006256,-118.428796
569474,12/5/2017 17:08,0,0,5614,67101,MARKED: Hot/Run List deleted by Timeout.,0,2,E-998,0,#N/A,#N/A
569480,12/5/2017 17:08,0,0,5614,67103,DELETED: Hot/Run List deleted by System.,0,2,E-998,0,#N/A,#N/A
571280,12/5/2017 17:31,0,737,5614,65792,RECEIVED: Tag ID.,0,2,E-998,0,#N/A,#N/A
571281,12/5/2017 17:31,0,737,5614,67095,CREATED: Hot/Run List.,0,2,E-998,0,#N/A,#N/A
571282,12/5/2017 17:31,0,737,5614,65794,RECEIVED: Resubmitted Tag ID.,0,2,E-998,0,#N/A,#N/A
571283,12/5/2017 17:31,0,737,5614,68107,"SUCCESS: Dir. ""W"" determined at end point.",0,2,E-998,0,#N/A,#N/A
571284,12/5/2017 17:31,313,737,5614,68111,ISSUED: Start prty(EV# 13).,0,2,E-998,0,#N/A,#N/A
571340,12/5/2017 17:32,0,738,5614,65792,RECEIVED: Tag ID.,0,2,E-998,0,#N/A,#N/A
571341,12/5/2017 17:32,0,738,5614,68098,ERROR: Det ID does not exist along current dir.,0,2,E-998,0,#N/A,#N/A
571342,12/5/2017 17:32,0,738,5614,67085,NO MATCH: Route Table.,0,2,E-998,0,#N/A,#N/A
571343,12/5/2017 17:32,0,738,5614,67084,NO MATCH: Foreign Rte Table(Det:738;Sys:2).,0,2,E-998,0,#N/A,#N/A
571374,12/5/2017 17:32,0,742,5614,65792,RECEIVED: Tag ID.,0,2,E-998,0,#N/A,#N/A
571375,12/5/2017 17:32,0,742,5614,68098,ERROR: Det ID does not exist along current dir.,0,2,E-998,0,#N/A,#N/A
571376,12/5/2017 17:32,0,742,5614,67085,NO MATCH: Route Table.,0,2,E-998,0,#N/A,#N/A
571377,12/5/2017 17:32,0,742,5614,67084,NO MATCH: Foreign Rte Table(Det:742;Sys:2).,0,2,E-998,0,#N/A,#N/A
571395,12/5/2017 17:33,0,744,5614,65792,RECEIVED: Tag ID.,0,2,E-998,0,#N/A,#N/A
571396,12/5/2017 17:33,0,744,5614,68098,ERROR: Det ID does not exist along current dir.,0,2,E-998,0,#N/A,#N/A
571397,12/5/2017 17:33,0,744,5614,67085,NO MATCH: Route Table.,0,2,E-998,0,#N/A,#N/A
571398,12/5/2017 17:33,0,744,5614,67084,NO MATCH: Foreign Rte Table(Det:744;Sys:2).,0,2,E-998,0,#N/A,#N/A
571422,12/5/2017 17:33,0,746,5614,65792,RECEIVED: Tag ID.,0,2,E-998,0,#N/A,#N/A
571423,12/5/2017 17:33,0,746,5614,68098,ERROR: Det ID does not exist along current dir.,0,2,E-998,0,#N/A,#N/A
571424,12/5/2017 17:33,0,746,5614,67085,NO MATCH: Route Table.,0,2,E-998,0,#N/A,#N/A
571425,12/5/2017 17:33,0,746,5614,67084,NO MATCH: Foreign Rte Table(Det:746;Sys:2).,0,2,E-998,0,#N/A,#N/A
571466,12/5/2017 17:33,0,749,5614,65792,RECEIVED: Tag ID.,0,2,E-998,0,#N/A,#N/A
571467,12/5/2017 17:33,0,749,5614,68098,ERROR: Det ID does not exist along current dir.,0,2,E-998,0,#N/A,#N/A
571468,12/5/2017 17:33,0,749,5614,67085,NO MATCH: Route Table.,0,2,E-998,0,#N/A,#N/A
571469,12/5/2017 17:33,0,749,5614,67084,NO MATCH: Foreign Rte Table(Det:749;Sys:2).,0,2,E-998,0,#N/A,#N/A
571487,12/5/2017 17:33,0,748,5614,65792,RECEIVED: Tag ID.,0,2,E-998,0,#N/A,#N/A
571488,12/5/2017 17:33,0,748,5614,68098,ERROR: Det ID does not exist along current dir.,0,2,E-998,0,#N/A,#N/A
571489,12/5/2017 17:33,0,748,5614,67085,NO MATCH: Route Table.,0,2,E-998,0,#N/A,#N/A
571490,12/5/2017 17:33,0,748,5614,67084,NO MATCH: Foreign Rte Table(Det:748;Sys:2).,0,2,E-998,0,#N/A,#N/A
571530,12/5/2017 17:34,0,752,5614,65792,RECEIVED: Tag ID.,0,2,E-998,0,#N/A,#N/A
571531,12/5/2017 17:34,0,752,5614,68098,ERROR: Det ID does not exist along current dir.,0,2,E-998,0,#N/A,#N/A
571532,12/5/2017 17:34,0,752,5614,67085,NO MATCH: Route Table.,0,2,E-998,0,#N/A,#N/A
571533,12/5/2017 17:34,0,752,5614,67084,NO MATCH: Foreign Rte Table(Det:752;Sys:2).,0,2,E-998,0,#N/A,#N/A
571539,12/5/2017 17:34,0,754,5614,65792,RECEIVED: Tag ID.,0,2,E-998,0,#N/A,#N/A
571540,12/5/2017 17:34,0,754,5614,68098,ERROR: Det ID does not exist along current dir.,0,2,E-998,0,#N/A,#N/A
571541,12/5/2017 17:34,0,754,5614,67085,NO MATCH: Route Table.,0,2,E-998,0,#N/A,#N/A
571542,12/5/2017 17:34,0,754,5614,67084,NO MATCH: Foreign Rte Table(Det:754;Sys:2).,0,2,E-998,0,#N/A,#N/A
571655,12/5/2017 17:36,0,756,5614,65792,RECEIVED: Tag ID.,0,2,E-998,0,#N/A,#N/A
571656,12/5/2017 17:36,0,756,5614,68098,ERROR: Det ID does not exist along current dir.,0,2,E-998,0,#N/A,#N/A
571657,12/5/2017 17:36,0,756,5614,67085,NO MATCH: Route Table.,0,2,E-998,0,#N/A,#N/A
571658,12/5/2017 17:36,0,756,5614,67084,NO MATCH: Foreign Rte Table(Det:756;Sys:2).,0,2,E-998,0,#N/A,#N/A
571925,12/5/2017 17:40,0,0,5614,67101,MARKED: Hot/Run List deleted by Timeout.,0,2,E-998,0,#N/A,#N/A
571932,12/5/2017 17:40,0,0,5614,67103,DELETED: Hot/Run List deleted by System.,0,2,E-998,0,#N/A,#N/A
676774,12/7/2017 8:12,0,733,5614,65792,RECEIVED: Tag ID.,0,2,E-998,0,34.006256,-118.428796
676775,12/7/2017 8:12,0,733,5614,67095,CREATED: Hot/Run List.,0,2,E-998,0,34.006256,-118.428796
676776,12/7/2017 8:12,0,733,5614,65794,RECEIVED: Resubmitted Tag ID.,0,2,E-998,0,34.006256,-118.428796
676777,12/7/2017 8:12,0,733,5614,68106,"SUCCESS: Dir. ""W"" determined from uni-dir DET#.",0,2,E-998,0,34.006256,-118.428796
676778,12/7/2017 8:12,312,733,5614,68111,ISSUED: Start prty(EV# 11).,0,2,E-998,0,34.006256,-118.428796
676820,12/7/2017 8:12,0,734,5614,65792,RECEIVED: Tag ID.,0,2,E-998,0,34.008716,-118.42445
676821,12/7/2017 8:12,0,734,5614,68098,ERROR: Det ID does not exist along current dir.,0,2,E-998,0,34.008716,-118.42445
676822,12/7/2017 8:12,0,734,5614,67097,CHANGED: Run List.,0,2,E-998,0,34.008716,-118.42445
676823,12/7/2017 8:12,0,734,5614,65794,RECEIVED: Resubmitted Tag ID.,0,2,E-998,0,34.008716,-118.42445
676824,12/7/2017 8:12,0,734,5614,68106,"SUCCESS: Dir. ""E"" determined from uni-dir DET#.",0,2,E-998,0,34.008716,-118.42445
676825,12/7/2017 8:12,314,734,5614,68111,ISSUED: Start prty(EV# 14).,0,2,E-998,0,34.008716,-118.42445
676886,12/7/2017 8:13,0,737,5614,65792,RECEIVED: Tag ID.,0,2,E-998,0,#N/A,#N/A
676887,12/7/2017 8:13,0,737,5614,68098,ERROR: Det ID does not exist along current dir.,0,2,E-998,0,#N/A,#N/A
