RECID,TIMESTMP,CON_ID,DET_ID,TAG_ID,ERRORCODE,ERRORMSG,LATENESS,SYSID,VEH_NUM,EVFLAG
,02/28/2018 15:06:42,,79,5176,68111,ISSUED: Start prty(EV# 4).,,3,E83,
,02/28/2018 15:06:54,,81,5176,68111,ISSUED: Start prty(EV# 4).,,3,E83,
,02/28/2018 15:07:03,,82,5176,68111,ISSUED: Start prty(EV# 4).,,3,E83,
,02/28/2018 15:07:25,,83,5176,68111,ISSUED: Start prty(EV# 4).,,3,E83,
,02/28/2018 15:07:45,,84,5176,68111,ISSUED: Start prty(EV# 4).,,3,E83,
,02/28/2018 15:07:59,,85,5176,68111,ISSUED: Start prty(EV# 4).,,3,E83,
,02/28/2018 15:49:52,,76,5176,68111,ISSUED: Start prty(EV# 4).,,3,E83,
,02/28/2018 15:50:02,,78,5176,68111,ISSUED: Start prty(EV# 4).,,3,E83,
,02/28/2018 15:50:15,,79,5176,68111,ISSUED: Start prty(EV# 4).,,3,E83,
,02/28/2018 15:50:29,,81,5176,68111,ISSUED: Start prty(EV# 4).,,3,E83,
,02/28/2018 15:50:38,,82,5176,68111,ISSUED: Start prty(EV# 4).,,3,E83,
,02/28/2018 15:50:57,,83,5176,68111,ISSUED: Start prty(EV# 4).,,3,E83,
,02/28/2018 15:51:12,,84,5176,68111,ISSUED: Start prty(EV# 4).,,3,E83,
,02/28/2018 15:51:28,,85,5176,68111,ISSUED: Start prty(EV# 4).,,3,E83,
,02/28/2018 17:31:58,,78,5880,68111,ISSUED: Start prty(EV# 4).,,3,RA83,
,02/28/2018 17:32:18,,79,5880,68111,ISSUED: Start prty(EV# 4).,,3,RA83,
,02/28/2018 17:32:37,,81,5880,68111,ISSUED: Start prty(EV# 4).,,3,RA83,
,02/28/2018 17:32:54,,82,5880,68111,ISSUED: Start prty(EV# 4).,,3,RA83,
,02/28/2018 17:33:29,,83,5880,68111,ISSUED: Start prty(EV# 4).,,3,RA83,
,02/28/2018 17:33:55,,84,5880,68111,ISSUED: Start prty(EV# 4).,,3,RA83,
,02/28/2018 17:34:16,,85,5880,68111,ISSUED: Start prty(EV# 4).,,3,RA83,
,02/28/2018 17:34:38,,87,5880,68111,ISSUED: Start prty(EV# 4).,,3,RA83,
,02/28/2018 17:34:50,,88,5880,68111,ISSUED: Start prty(EV# 4).,,3,RA83,
,02/28/2018 17:35:16,,89,5880,68111,ISSUED: Start prty(EV# 4).,,3,RA83,
,02/28/2018 18:19:58,,76,5176,68111,ISSUED: Start prty(EV# 4).,,3,E83,
,02/28/2018 18:20:09,,78,5176,68111,ISSUED: Start prty(EV# 4).,,3,E83,
,02/28/2018 18:20:22,,79,5176,68111,ISSUED: Start prty(EV# 4).,,3,E83,
,02/28/2018 18:20:34,,81,5176,68111,ISSUED: Start prty(EV# 4).,,3,E83,
,02/28/2018 18:20:44,,82,5176,68111,ISSUED: Start prty(EV# 4).,,3,E83,
,02/28/2018 18:21:05,,83,5176,68111,ISSUED: Start prty(EV# 4).,,3,E83,
,02/28/2018 18:21:29,,84,5176,68111,ISSUED: Start prty(EV# 4).,,3,E83,
,02/28/2018 18:21:42,,85,5176,68111,ISSUED: Start prty(EV# 4).,,3,E83,
,02/28/2018 18:22:01,,87,5176,68111,ISSUED: Start prty(EV# 4).,,3,E83,
,02/28/2018 19:35:52,,75,5176,68111,ISSUED: Start prty(EV# 4).,,3,E83,
,02/28/2018 19:36:13,,74,5176,68111,ISSUED: Start prty(EV# 4).,,3,E83,
,02/28/2018 19:36:15,,75,5880,68111,ISSUED: Start prty(EV# 4).,,3,RA83,
,02/28/2018 19:36:24,,73,5176,68111,ISSUED: Start prty(EV# 4).,,3,E83,
,02/28/2018 19:36:27,,72,5176,68111,ISSUED: Start prty(EV# 4).,,3,E83,
,02/28/2018 19:36:33,,74,5880,68111,ISSUED: Start prty(EV# 4).,,3,RA83,
,02/28/2018 19:36:36,,71,5176,68111,ISSUED: Start prty(EV# 4).,,3,E83,
,02/28/2018 19:36:40,,73,5880,68111,ISSUED: Start prty(EV# 4).,,3,RA83,
,02/28/2018 19:36:40,,70,5176,68111,ISSUED: Start prty(EV# 4).,,3,E83,
,02/28/2018 19:36:42,,72,5880,68111,ISSUED: Start prty(EV# 4).,,3,RA83,
,02/28/2018 19:36:48,,71,5880,68111,ISSUED: Start prty(EV# 4).,,3,RA83,
,02/28/2018 19:36:52,,70,5880,68111,ISSUED: Start prty(EV# 4).,,3,RA83,
,02/28/2018 20:11:03,,65,5880,68111,ISSUED: Start prty(EV# 4).,,3,RA83,
,03/01/2018 00:35:35,,76,5176,68111,ISSUED: Start prty(EV# 4).,,3,E83,
,03/01/2018 00:35:41,,76,5880,68111,ISSUED: Start prty(EV# 4).,,3,RA83,
,03/01/2018 00:35:46,,78,5176,68111,ISSUED: Start prty(EV# 4).,,3,E83,
,03/01/2018 00:35:51,,78,5880,68111,ISSUED: Start prty(EV# 4).,,3,RA83,
,03/01/2018 00:35:57,,79,5176,68111,ISSUED: Start prty(EV# 4).,,3,E83,
,03/01/2018 00:36:01,,79,5880,68111,ISSUED: Start prty(EV# 4).,,3,RA83,
,03/01/2018 00:36:10,,81,5176,68111,ISSUED: Start prty(EV# 4).,,3,E83,
,03/01/2018 00:36:13,,81,5880,68111,ISSUED: Start prty(EV# 4).,,3,RA83,
,03/01/2018 00:36:19,,82,5176,68111,ISSUED: Start prty(EV# 4).,,3,E83,
,03/01/2018 00:36:21,,82,5880,68111,ISSUED: Start prty(EV# 4).,,3,RA83,
,03/01/2018 00:36:39,,83,5176,68111,ISSUED: Start prty(EV# 4).,,3,E83,
,03/01/2018 00:36:41,,83,5880,68111,ISSUED: Start prty(EV# 4).,,3,RA83,
,03/01/2018 00:36:55,,84,5176,68111,ISSUED: Start prty(EV# 4).,,3,E83,
,03/01/2018 00:36:57,,84,5880,68111,ISSUED: Start prty(EV# 4).,,3,RA83,
,03/01/2018 08:38:10,,76,5176,68111,ISSUED: Start prty(EV# 4).,,3,E83,
,03/01/2018 08:38:23,,78,5176,68111,ISSUED: Start prty(EV# 4).,,3,E83,
,03/01/2018 08:38:38,,79,5176,68111,ISSUED: Start prty(EV# 4).,,3,E83,
,03/01/2018 08:38:50,,81,5176,68111,ISSUED: Start prty(EV# 4).,,3,E83,
,03/01/2018 08:39:00,,82,5176,68111,ISSUED: Start prty(EV# 4).,,3,E83,
,03/01/2018 08:39:21,,83,5176,68111,ISSUED: Start prty(EV# 4).,,3,E83,
,03/01/2018 08:39:38,,84,5176,68111,ISSUED: Start prty(EV# 4).,,3,E83,
,03/01/2018 08:39:47,,85,5176,68111,ISSUED: Start prty(EV# 4).,,3,E83,
,03/01/2018 09:57:50,,65,5880,68111,ISSUED: Start prty(EV# 4).,,3,RA83,
,03/01/2018 10:10:56,,79,5176,68111,ISSUED: Start prty(EV# 4).,,3,E83,
,03/01/2018 10:11:10,,81,5176,68111,ISSUED: Start prty(EV# 4).,,3,E83,
,03/01/2018 10:11:23,,82,5176,68111,ISSUED: Start prty(EV# 4).,,3,E83,
,03/01/2018 10:11:49,,83,5176,68111,ISSUED: Start prty(EV# 4).,,3,E83,
,03/01/2018 10:12:06,,84,5176,68111,ISSUED: Start prty(EV# 4).,,3,E83,
,03/01/2018 10:12:15,,85,5176,68111,ISSUED: Start prty(EV# 4).,,3,E83,
,03/01/2018 10:12:30,,86,5176,68111,ISSUED: Start prty(EV# 4).,,3,E83,
