RECID,TIMESTMP,CON_ID,DET_ID,TAG_ID,ERRORCODE,ERRORMSG,LATENESS,SYSID,VEH_NUM,EVFLAG
126658,11/28/2017 16:05:30,0,830,5614,65792,RECEIVED: Tag ID.,0,2,E-998,0
126659,11/28/2017 16:05:30,0,830,5614,68098,ERROR: Det ID does not exist along current dir.,0,2,E-998,0
126660,11/28/2017 16:05:30,0,830,5614,67097,CHANGED: Run List.,0,2,E-998,0
126661,11/28/2017 16:05:30,0,830,5614,65794,RECEIVED: Resubmitted Tag ID.,0,2,E-998,0
126662,11/28/2017 16:05:30,0,830,5614,68106,"SUCCESS: Dir. ""W"" determined from uni-dir DET#.",0,2,E-998,0
126663,11/28/2017 16:05:30,311,830,5614,68111,ISSUED: Start prty(EV# 9).,0,2,E-998,0
126711,11/28/2017 16:05:58,0,828,5614,65792,RECEIVED: Tag ID.,0,2,E-998,0
126712,11/28/2017 16:05:58,310,828,5614,68111,ISSUED: Start prty(EV# 6).,0,2,E-998,0
126720,11/28/2017 16:06:11,0,726,5614,65792,RECEIVED: Tag ID.,0,2,E-998,0
126721,11/28/2017 16:06:11,310,726,5614,68112,ISSUED: Cancel prty(EV# 6).,0,2,E-998,0
126722,11/28/2017 16:06:12,0,724,5614,65792,RECEIVED: Tag ID.,0,2,E-998,0
126723,11/28/2017 16:06:12,358,724,5614,68111,ISSUED: Start prty(EV# 11).,0,2,E-998,0
126794,11/28/2017 16:06:42,0,722,5614,65792,RECEIVED: Tag ID.,0,2,E-998,0
126795,11/28/2017 16:06:42,357,722,5614,68111,ISSUED: Start prty(EV# 5).,0,2,E-998,0
126818,11/28/2017 16:06:58,0,720,5614,65792,RECEIVED: Tag ID.,0,2,E-998,0
126819,11/28/2017 16:06:58,308,720,5614,68111,ISSUED: Start prty(EV# 5).,0,2,E-998,0
126823,11/28/2017 16:07:01,0,718,5614,65792,RECEIVED: Tag ID.,0,2,E-998,0
126824,11/28/2017 16:07:01,307,718,5614,68111,ISSUED: Start prty(EV# 8).,0,2,E-998,0
126840,11/28/2017 16:07:12,0,717,5614,65792,RECEIVED: Tag ID.,0,2,E-998,0
126841,11/28/2017 16:07:12,307,717,5614,68112,ISSUED: Cancel prty(EV# 8).,0,2,E-998,0
126863,11/28/2017 16:07:21,0,716,5614,65792,RECEIVED: Tag ID.,0,2,E-998,0
126864,11/28/2017 16:07:21,306,716,5614,68111,ISSUED: Start prty(EV# 7).,0,2,E-998,0
127218,11/28/2017 16:11:17,0,0,5614,67101,MARKED: Hot/Run List deleted by Timeout.,0,2,E-998,0
127221,11/28/2017 16:11:21,0,0,5614,67103,DELETED: Hot/Run List deleted by System.,0,2,E-998,0
130232,11/28/2017 16:49:43,0,831,5614,65792,RECEIVED: Tag ID.,0,2,E-998,0
130233,11/28/2017 16:49:44,0,831,5614,67095,CREATED: Hot/Run List.,0,2,E-998,0
130234,11/28/2017 16:49:44,0,831,5614,65794,RECEIVED: Resubmitted Tag ID.,0,2,E-998,0
130235,11/28/2017 16:49:44,0,831,5614,68106,"SUCCESS: Dir. ""E"" determined from uni-dir DET#.",0,2,E-998,0
130236,11/28/2017 16:49:44,360,831,5614,68114,IGNORED: No start prty found.,0,2,E-998,0
130592,11/28/2017 16:53:41,0,0,5614,67101,MARKED: Hot/Run List deleted by Timeout.,0,2,E-998,0
130596,11/28/2017 16:53:46,0,0,5614,67103,DELETED: Hot/Run List deleted by System.,0,2,E-998,0
165074,11/29/2017 08:27:24,0,733,5614,65792,RECEIVED: Tag ID.,0,2,E-998,0
165075,11/29/2017 08:27:25,0,733,5614,67095,CREATED: Hot/Run List.,0,2,E-998,0
165076,11/29/2017 08:27:25,0,733,5614,65794,RECEIVED: Resubmitted Tag ID.,0,2,E-998,0
165077,11/29/2017 08:27:25,0,733,5614,68106,"SUCCESS: Dir. ""W"" determined from uni-dir DET#.",0,2,E-998,0
165078,11/29/2017 08:27:25,312,733,5614,68111,ISSUED: Start prty(EV# 12).,0,2,E-998,0
165136,11/29/2017 08:27:51,0,734,5614,65792,RECEIVED: Tag ID.,0,2,E-998,0
165137,11/29/2017 08:27:51,0,734,5614,68098,ERROR: Det ID does not exist along current dir.,0,2,E-998,0
165138,11/29/2017 08:27:51,0,734,5614,67097,CHANGED: Run List.,0,2,E-998,0
165139,11/29/2017 08:27:51,0,734,5614,65794,RECEIVED: Resubmitted Tag ID.,0,2,E-998,0
165140,11/29/2017 08:27:51,0,734,5614,68106,"SUCCESS: Dir. ""E"" determined from uni-dir DET#.",0,2,E-998,0
165141,11/29/2017 08:27:51,314,734,5614,68111,ISSUED: Start prty(EV# 9).,0,2,E-998,0
