UNIT_STATUS,LATITUDE,LONGITUDE,UTC_TIME,INCIDENT_NBR,UNIT_NAME
ENR,34.160412,-118.501122,28-FEB-18 10.12.09.000000 PM UTC,201802280849,E83
ENR,34.159817,-118.503380,28-FEB-18 10.12.40.000000 PM UTC,201802280849,E83
ENR,34.160767,-118.508942,28-FEB-18 10.13.11.000000 PM UTC,201802280849,E83
ENR,34.161678,-118.515251,28-FEB-18 10.13.42.000000 PM UTC,201802280849,E83
ENR,34.163055,-118.520691,28-FEB-18 10.14.13.000000 PM UTC,201802280849,E83
ENR,34.164738,-118.524422,28-FEB-18 10.14.44.000000 PM UTC,201802280849,E83
ENR,34.165203,-118.524452,28-FEB-18 10.14.53.000000 PM UTC,201802280849,E83
ONS,34.165203,-118.524452,28-FEB-18 10.14.53.000000 PM UTC,201802280849,E83
ONS,34.165291,-118.524399,28-FEB-18 10.24.45.000000 PM UTC,201802280849,E83
ONS,34.164307,-118.522011,28-FEB-18 10.26.07.000000 PM UTC,201802280849,E83
ENR,34.161152,-118.500595,28-FEB-18 11.04.20.000000 PM UTC,201802280936,E83
ENR,34.161163,-118.500595,28-FEB-18 11.04.36.000000 PM UTC,201802280936,E83
ENR,34.161190,-118.500618,28-FEB-18 11.05.07.000000 PM UTC,201802280936,E83
ENR,34.161259,-118.500710,28-FEB-18 11.05.38.000000 PM UTC,201802280936,E83
ENR,34.159523,-118.501137,28-FEB-18 11.06.09.000000 PM UTC,201802280936,E83
ENR,34.160179,-118.505005,28-FEB-18 11.06.40.000000 PM UTC,201802280936,E83
ENR,34.161083,-118.511200,28-FEB-18 11.07.11.000000 PM UTC,201802280936,E83
ENR,34.162094,-118.517258,28-FEB-18 11.07.42.000000 PM UTC,201802280936,E83
ENR,34.163010,-118.520508,28-FEB-18 11.08.13.000000 PM UTC,201802280936,E83
ENR,34.163166,-118.521332,28-FEB-18 11.08.37.000000 PM UTC,201802280936,E83
ONS,34.163166,-118.521332,28-FEB-18 11.08.37.000000 PM UTC,201802280936,E83
ONS,34.163155,-118.522072,28-FEB-18 11.14.27.000000 PM UTC,201802280936,E83
ENR,34.161114,-118.500710,28-FEB-18 11.47.50.000000 PM UTC,201802280999,E83
ENR,34.161121,-118.500702,28-FEB-18 11.47.52.000000 PM UTC,201802280999,E83
ENR,34.161083,-118.500740,28-FEB-18 11.48.23.000000 PM UTC,201802280999,E83
ENR,34.161125,-118.500725,28-FEB-18 11.48.54.000000 PM UTC,201802280999,E83
ENR,34.160908,-118.501152,28-FEB-18 11.49.25.000000 PM UTC,201802280999,E83
ENR,34.159527,-118.502129,28-FEB-18 11.49.56.000000 PM UTC,201802280999,E83
ENR,34.160580,-118.507568,28-FEB-18 11.50.27.000000 PM UTC,201802280999,E83
ENR,34.161556,-118.514442,28-FEB-18 11.50.58.000000 PM UTC,201802280999,E83
ENR,34.162731,-118.519531,28-FEB-18 11.51.29.000000 PM UTC,201802280999,E83
ENR,34.164776,-118.522095,28-FEB-18 11.52.00.000000 PM UTC,201802280999,E83
ENR,34.166595,-118.522041,28-FEB-18 11.52.32.000000 PM UTC,201802280999,E83
ENR,34.166618,-118.522041,28-FEB-18 11.52.36.000000 PM UTC,201802280999,E83
ONS,34.166618,-118.522041,28-FEB-18 11.52.36.000000 PM UTC,201802280999,E83
ONS,34.167030,-118.522034,01-MAR-18 12.02.18.000000 AM UTC,201802280999,E83
ENR,34.161232,-118.500854,01-MAR-18 02.18.23.000000 AM UTC,201802281200,E83
ENR,34.161240,-118.500870,01-MAR-18 02.18.27.000000 AM UTC,201802281200,E83
ENR,34.161182,-118.500870,01-MAR-18 02.18.58.000000 AM UTC,201802281200,E83
ENR,34.160809,-118.501175,01-MAR-18 02.19.29.000000 AM UTC,201802281200,E83
ENR,34.159462,-118.501877,01-MAR-18 02.20.00.000000 AM UTC,201802281200,E83
ENR,34.160542,-118.507324,01-MAR-18 02.20.31.000000 AM UTC,201802281200,E83
ENR,34.161442,-118.513725,01-MAR-18 02.21.02.000000 AM UTC,201802281200,E83
ENR,34.162273,-118.518158,01-MAR-18 02.21.33.000000 AM UTC,201802281200,E83
ENR,34.164055,-118.523285,01-MAR-18 02.22.04.000000 AM UTC,201802281200,E83
ENR,34.165813,-118.524422,01-MAR-18 02.22.35.000000 AM UTC,201802281200,E83
ENR,34.166569,-118.524429,01-MAR-18 02.22.55.000000 AM UTC,201802281200,E83
ONS,34.166569,-118.524429,01-MAR-18 02.22.55.000000 AM UTC,201802281200,E83
ONS,34.166557,-118.524406,01-MAR-18 02.32.36.000000 AM UTC,201802281200,E83
ONS,34.170925,-118.517403,01-MAR-18 02.42.37.000000 AM UTC,201802281200,E83
ONS,34.171055,-118.511520,01-MAR-18 02.43.26.000000 AM UTC,201802281200,E83
ENR,34.161152,-118.500679,01-MAR-18 03.34.20.000000 AM UTC,201802281303,E83
ENR,34.161156,-118.500679,01-MAR-18 03.34.27.000000 AM UTC,201802281303,E83
ENR,34.161106,-118.500717,01-MAR-18 03.34.58.000000 AM UTC,201802281303,E83
ENR,34.160553,-118.501122,01-MAR-18 03.35.29.000000 AM UTC,201802281303,E83
ENR,34.158703,-118.498924,01-MAR-18 03.36.00.000000 AM UTC,201802281303,E83
ENR,34.157787,-118.494537,01-MAR-18 03.36.31.000000 AM UTC,201802281303,E83
ENR,34.156116,-118.492363,01-MAR-18 03.37.02.000000 AM UTC,201802281303,E83
ENR,34.152065,-118.492760,01-MAR-18 03.37.33.000000 AM UTC,201802281303,E83
ENR,34.150398,-118.494438,01-MAR-18 03.38.04.000000 AM UTC,201802281303,E83
ENR,34.148079,-118.495399,01-MAR-18 03.38.35.000000 AM UTC,201802281303,E83
ENR,34.146496,-118.495148,01-MAR-18 03.39.06.000000 AM UTC,201802281303,E83
ENR,34.146065,-118.494591,01-MAR-18 03.39.29.000000 AM UTC,201802281303,E83
ENR,34.146065,-118.494591,01-MAR-18 03.39.29.000000 AM UTC,201802281303,E83
ENR,34.146069,-118.494591,01-MAR-18 03.39.35.000000 AM UTC,201802281303,E83
ONS,34.146069,-118.494591,01-MAR-18 03.39.35.000000 AM UTC,201802281303,E83
ONS,34.146221,-118.494827,01-MAR-18 03.49.07.000000 AM UTC,201802281303,E83
ONS,34.146221,-118.494843,01-MAR-18 03.59.08.000000 AM UTC,201802281303,E83
ONS,34.148247,-118.495453,01-MAR-18 04.01.44.000000 AM UTC,201802281303,E83
ENR,34.151707,-118.492813,01-MAR-18 04.02.53.000000 AM UTC,201802281339,E83
ENR,34.151932,-118.492760,01-MAR-18 04.02.55.000000 AM UTC,201802281339,E83
ENR,34.155060,-118.492348,01-MAR-18 04.03.26.000000 AM UTC,201802281339,E83
ENR,34.157993,-118.492348,01-MAR-18 04.03.57.000000 AM UTC,201802281339,E83
ENR,34.163082,-118.492325,01-MAR-18 04.04.28.000000 AM UTC,201802281339,E83
ENR,34.166733,-118.492310,01-MAR-18 04.04.59.000000 AM UTC,201802281339,E83
ENR,34.167175,-118.492638,01-MAR-18 04.05.25.000000 AM UTC,201802281339,E83
ONS,34.167175,-118.492638,01-MAR-18 04.05.25.000000 AM UTC,201802281339,E83
ONS,34.167202,-118.492661,01-MAR-18 04.15.00.000000 AM UTC,201802281339,E83
ONS,34.167225,-118.493332,01-MAR-18 04.22.45.000000 AM UTC,201802281339,E83
ENR,34.161140,-118.500771,01-MAR-18 08.32.23.000000 AM UTC,201803010029,E83
ENR,34.161118,-118.500778,01-MAR-18 08.32.25.000000 AM UTC,201803010029,E83
ENR,34.161064,-118.500832,01-MAR-18 08.32.56.000000 AM UTC,201803010029,E83
ENR,34.161030,-118.500854,01-MAR-18 08.33.27.000000 AM UTC,201803010029,E83
ENR,34.161148,-118.500809,01-MAR-18 08.33.58.000000 AM UTC,201803010029,E83
ENR,34.161388,-118.500763,01-MAR-18 08.34.29.000000 AM UTC,201803010029,E83
ENR,34.161121,-118.500999,01-MAR-18 08.35.00.000000 AM UTC,201803010029,E83
ENR,34.159367,-118.501335,01-MAR-18 08.35.31.000000 AM UTC,201803010029,E83
ENR,34.160385,-118.506287,01-MAR-18 08.36.02.000000 AM UTC,201803010029,E83
ENR,34.161343,-118.512955,01-MAR-18 08.36.33.000000 AM UTC,201803010029,E83
ENR,34.162567,-118.518570,01-MAR-18 08.37.04.000000 AM UTC,201803010029,E83
ENR,34.165867,-118.518677,01-MAR-18 08.37.34.000000 AM UTC,201803010029,E83
ONS,34.165867,-118.518677,01-MAR-18 08.37.34.000000 AM UTC,201803010029,E83
ONS,34.165916,-118.518684,01-MAR-18 08.37.35.000000 AM UTC,201803010029,E83
ONS,34.169117,-118.518501,01-MAR-18 08.45.30.000000 AM UTC,201803010029,E83
ENR,34.161442,-118.500893,01-MAR-18 04.35.41.000000 PM UTC,201803010355,E83
ENR,34.161427,-118.500885,01-MAR-18 04.35.51.000000 PM UTC,201803010355,E83
ENR,34.161243,-118.500778,01-MAR-18 04.36.22.000000 PM UTC,201803010355,E83
ENR,34.161259,-118.500710,01-MAR-18 04.36.53.000000 PM UTC,201803010355,E83
ENR,34.161217,-118.500771,01-MAR-18 04.37.24.000000 PM UTC,201803010355,E83
ENR,34.159897,-118.501167,01-MAR-18 04.37.55.000000 PM UTC,201803010355,E83
ENR,34.159885,-118.503540,01-MAR-18 04.38.26.000000 PM UTC,201803010355,E83
ENR,34.160820,-118.509125,01-MAR-18 04.38.57.000000 PM UTC,201803010355,E83
ENR,34.161732,-118.515564,01-MAR-18 04.39.28.000000 PM UTC,201803010355,E83
ENR,34.163414,-118.521713,01-MAR-18 04.39.59.000000 PM UTC,201803010355,E83
ENR,34.165504,-118.522072,01-MAR-18 04.40.30.000000 PM UTC,201803010355,E83
ENR,34.165882,-118.522064,01-MAR-18 04.40.35.000000 PM UTC,201803010355,E83
ONS,34.165882,-118.522064,01-MAR-18 04.40.35.000000 PM UTC,201803010355,E83
ONS,34.170399,-118.522041,01-MAR-18 04.50.31.000000 PM UTC,201803010355,E83
ONS,34.170399,-118.522041,01-MAR-18 05.00.32.000000 PM UTC,201803010355,E83
ONS,34.168617,-118.520226,01-MAR-18 05.07.10.000000 PM UTC,201803010355,E83
ENR,34.161228,-118.500778,01-MAR-18 05.53.01.000000 PM UTC,201803010481,E83
ENR,34.161266,-118.500755,01-MAR-18 05.53.18.000000 PM UTC,201803010481,E83
ENR,34.161106,-118.500740,01-MAR-18 05.53.49.000000 PM UTC,201803010481,E83
ENR,34.161076,-118.500725,01-MAR-18 05.54.20.000000 PM UTC,201803010481,E83
ENR,34.160969,-118.500786,01-MAR-18 05.54.51.000000 PM UTC,201803010481,E83
ENR,34.160954,-118.500786,01-MAR-18 05.55.22.000000 PM UTC,201803010481,E83
ENR,34.161068,-118.500877,01-MAR-18 05.55.53.000000 PM UTC,201803010481,E83
ENR,34.163605,-118.501076,01-MAR-18 05.56.24.000000 PM UTC,201803010481,E83
ENR,34.171803,-118.501038,01-MAR-18 05.57.26.000000 PM UTC,201803010481,E83
ENR,34.174809,-118.501122,01-MAR-18 05.57.57.000000 PM UTC,201803010481,E83
ENR,34.180492,-118.501122,01-MAR-18 05.58.28.000000 PM UTC,201803010481,E83
ENR,34.185795,-118.501114,01-MAR-18 05.58.59.000000 PM UTC,201803010481,E83
ENR,34.186047,-118.501190,01-MAR-18 05.59.22.000000 PM UTC,201803010481,E83
ONS,34.186047,-118.501190,01-MAR-18 05.59.22.000000 PM UTC,201803010481,E83
ONS,34.185757,-118.501175,01-MAR-18 05.59.25.000000 PM UTC,201803010481,E83
ENR,34.161068,-118.500511,01-MAR-18 06.05.03.000000 PM UTC,201803010510,E83
ENR,34.161072,-118.500519,01-MAR-18 06.05.05.000000 PM UTC,201803010510,E83
ENR,34.161068,-118.500519,01-MAR-18 06.05.36.000000 PM UTC,201803010510,E83
ENR,34.161057,-118.500526,01-MAR-18 06.06.07.000000 PM UTC,201803010510,E83
ENR,34.161053,-118.500526,01-MAR-18 06.06.38.000000 PM UTC,201803010510,E83
ENR,34.161057,-118.500526,01-MAR-18 06.07.09.000000 PM UTC,201803010510,E83
ENR,34.161060,-118.500526,01-MAR-18 06.07.40.000000 PM UTC,201803010510,E83
ENR,34.161060,-118.500526,01-MAR-18 06.08.11.000000 PM UTC,201803010510,E83
ENR,34.161064,-118.500534,01-MAR-18 06.08.41.000000 PM UTC,201803010510,E83
ENR,34.161095,-118.500717,01-MAR-18 06.09.13.000000 PM UTC,201803010510,E83
ENR,34.161747,-118.501488,01-MAR-18 06.09.44.000000 PM UTC,201803010510,E83
ENR,34.161091,-118.503304,01-MAR-18 06.10.15.000000 PM UTC,201803010510,E83
ENR,34.159950,-118.503952,01-MAR-18 06.10.46.000000 PM UTC,201803010510,E83
ENR,34.160786,-118.509018,01-MAR-18 06.11.17.000000 PM UTC,201803010510,E83
ENR,34.161491,-118.513985,01-MAR-18 06.11.48.000000 PM UTC,201803010510,E83
ENR,34.162865,-118.520073,01-MAR-18 06.12.19.000000 PM UTC,201803010510,E83
ONS,34.162865,-118.520073,01-MAR-18 06.12.19.000000 PM UTC,201803010510,E83
ONS,34.164394,-118.524574,01-MAR-18 06.12.50.000000 PM UTC,201803010510,E83
ONS,34.164017,-118.524696,01-MAR-18 06.22.51.000000 PM UTC,201803010510,E83
ONS,34.162846,-118.522903,01-MAR-18 06.24.33.000000 PM UTC,201803010510,E83
ENR,34.161072,-118.500710,01-MAR-18 06.55.53.000000 PM UTC,201803010577,E83
ENR,34.161098,-118.500679,01-MAR-18 06.56.00.000000 PM UTC,201803010577,E83
ENR,34.161243,-118.500755,01-MAR-18 06.56.31.000000 PM UTC,201803010577,E83
ENR,34.161175,-118.500771,01-MAR-18 06.57.02.000000 PM UTC,201803010577,E83
ENR,34.162464,-118.501076,01-MAR-18 06.57.33.000000 PM UTC,201803010577,E83
ENR,34.166458,-118.501045,01-MAR-18 06.58.04.000000 PM UTC,201803010577,E83
ENR,34.168812,-118.501152,01-MAR-18 06.58.35.000000 PM UTC,201803010577,E83
ENR,34.168476,-118.501190,01-MAR-18 06.58.55.000000 PM UTC,201803010577,E83
ONS,34.168476,-118.501190,01-MAR-18 06.58.55.000000 PM UTC,201803010577,E83
ONS,34.168453,-118.501183,01-MAR-18 07.08.36.000000 PM UTC,201803010577,E83
ONS,34.168465,-118.501190,01-MAR-18 07.18.37.000000 PM UTC,201803010577,E83
ONS,34.168427,-118.501175,01-MAR-18 07.19.57.000000 PM UTC,201803010577,E83
ENR,34.161083,-118.500801,01-MAR-18 11.06.47.000000 PM UTC,201803010931,E83
ENR,34.161087,-118.500801,01-MAR-18 11.06.49.000000 PM UTC,201803010931,E83
ENR,34.161098,-118.500771,01-MAR-18 11.07.20.000000 PM UTC,201803010931,E83
ENR,34.161148,-118.500778,01-MAR-18 11.07.51.000000 PM UTC,201803010931,E83
ENR,34.163460,-118.501053,01-MAR-18 11.08.22.000000 PM UTC,201803010931,E83
ENR,34.168304,-118.501068,01-MAR-18 11.08.53.000000 PM UTC,201803010931,E83
ENR,34.172321,-118.501274,01-MAR-18 11.09.24.000000 PM UTC,201803010931,E83
ENR,34.172203,-118.503555,01-MAR-18 11.09.55.000000 PM UTC,201803010931,E83
ENR,34.172157,-118.503700,01-MAR-18 11.10.26.000000 PM UTC,201803010931,E83
ENR,34.172153,-118.503685,01-MAR-18 11.10.57.000000 PM UTC,201803010931,E83
ENR,34.172150,-118.503685,01-MAR-18 11.11.28.000000 PM UTC,201803010931,E83
ENR,34.172153,-118.503685,01-MAR-18 11.11.59.000000 PM UTC,201803010931,E83
ENR,34.172173,-118.503693,01-MAR-18 11.12.30.000000 PM UTC,201803010931,E83
ENR,34.172173,-118.503693,01-MAR-18 11.13.01.000000 PM UTC,201803010931,E83
ENR,34.172173,-118.503693,01-MAR-18 11.13.32.000000 PM UTC,201803010931,E83
ENR,34.172188,-118.503708,01-MAR-18 11.14.03.000000 PM UTC,201803010931,E83
ENR,34.172188,-118.503723,01-MAR-18 11.14.34.000000 PM UTC,201803010931,E83
ENR,34.172188,-118.503723,01-MAR-18 11.15.05.000000 PM UTC,201803010931,E83
ENR,34.172180,-118.503716,01-MAR-18 11.15.36.000000 PM UTC,201803010931,E83
ENR,34.172188,-118.503708,01-MAR-18 11.16.07.000000 PM UTC,201803010931,E83
ENR,34.172195,-118.503708,01-MAR-18 11.16.38.000000 PM UTC,201803010931,E83
ENR,34.172184,-118.503716,01-MAR-18 11.17.09.000000 PM UTC,201803010931,E83
ENR,34.172173,-118.503723,01-MAR-18 11.17.40.000000 PM UTC,201803010931,E83
ENR,34.172176,-118.503723,01-MAR-18 11.18.11.000000 PM UTC,201803010931,E83
ENR,34.172165,-118.503723,01-MAR-18 11.18.42.000000 PM UTC,201803010931,E83
ENR,34.172176,-118.503746,01-MAR-18 11.19.13.000000 PM UTC,201803010931,E83
ENR,34.172184,-118.503754,01-MAR-18 11.19.44.000000 PM UTC,201803010931,E83
ENR,34.172192,-118.503754,01-MAR-18 11.20.15.000000 PM UTC,201803010931,E83
ENR,34.172195,-118.503738,01-MAR-18 11.20.46.000000 PM UTC,201803010931,E83
ENR,34.172192,-118.503738,01-MAR-18 11.21.17.000000 PM UTC,201803010931,E83
ENR,34.172192,-118.503738,01-MAR-18 11.22.19.000000 PM UTC,201803010931,E83
ENR,34.172192,-118.503746,01-MAR-18 11.22.50.000000 PM UTC,201803010931,E83
ENR,34.172192,-118.503738,01-MAR-18 11.23.21.000000 PM UTC,201803010931,E83
ENR,34.172195,-118.503731,01-MAR-18 11.23.52.000000 PM UTC,201803010931,E83
ENR,34.172195,-118.503731,01-MAR-18 11.24.23.000000 PM UTC,201803010931,E83
ENR,34.172199,-118.503731,01-MAR-18 11.24.54.000000 PM UTC,201803010931,E83
ENR,34.172192,-118.503731,01-MAR-18 11.25.25.000000 PM UTC,201803010931,E83
ENR,34.172195,-118.503731,01-MAR-18 11.25.56.000000 PM UTC,201803010931,E83
ENR,34.172199,-118.503731,01-MAR-18 11.26.27.000000 PM UTC,201803010931,E83
ENR,34.172203,-118.503731,01-MAR-18 11.26.58.000000 PM UTC,201803010931,E83
ENR,34.172207,-118.503723,01-MAR-18 11.27.29.000000 PM UTC,201803010931,E83
ENR,34.172207,-118.503723,01-MAR-18 11.28.00.000000 PM UTC,201803010931,E83
ENR,34.172211,-118.503716,01-MAR-18 11.28.31.000000 PM UTC,201803010931,E83
ENR,34.172207,-118.503716,01-MAR-18 11.29.02.000000 PM UTC,201803010931,E83
ENR,34.172207,-118.503716,01-MAR-18 11.29.33.000000 PM UTC,201803010931,E83
ENR,34.172207,-118.503708,01-MAR-18 11.30.04.000000 PM UTC,201803010931,E83
ENR,34.172279,-118.504730,01-MAR-18 11.30.31.000000 PM UTC,201803010931,E83
ONS,34.172279,-118.504730,01-MAR-18 11.30.31.000000 PM UTC,201803010931,E83
ONS,34.172283,-118.504967,01-MAR-18 11.30.33.000000 PM UTC,201803010931,E83
ENR,34.161167,-118.500679,02-MAR-18 01.03.21.000000 AM UTC,201803011099,E83
ENR,34.161137,-118.500641,02-MAR-18 01.04.05.000000 AM UTC,201803011099,E83
ENR,34.161179,-118.500664,02-MAR-18 01.04.36.000000 AM UTC,201803011099,E83
ENR,34.163132,-118.501045,02-MAR-18 01.05.07.000000 AM UTC,201803011099,E83
ENR,34.164997,-118.498421,02-MAR-18 01.05.38.000000 AM UTC,201803011099,E83
ENR,34.164967,-118.493134,02-MAR-18 01.06.09.000000 AM UTC,201803011099,E83
ENR,34.166897,-118.492355,02-MAR-18 01.06.40.000000 AM UTC,201803011099,E83
ENR,34.168362,-118.496216,02-MAR-18 01.07.11.000000 AM UTC,201803011099,E83
ENR,34.169083,-118.497360,02-MAR-18 01.07.42.000000 AM UTC,201803011099,E83
ENR,34.166924,-118.492661,02-MAR-18 01.08.13.000000 AM UTC,201803011099,E83
ENR,34.167263,-118.489494,02-MAR-18 01.08.44.000000 AM UTC,201803011099,E83
ENR,34.167316,-118.489304,02-MAR-18 01.08.48.000000 AM UTC,201803011099,E83
ONS,34.167316,-118.489304,02-MAR-18 01.08.48.000000 AM UTC,201803011099,E83
ONS,34.164948,-118.492538,02-MAR-18 01.11.31.000000 AM UTC,201803011099,E83
ENR,34.161079,-118.500725,02-MAR-18 02.05.46.000000 AM UTC,201803011194,E83
ENR,34.161060,-118.500740,02-MAR-18 02.05.55.000000 AM UTC,201803011194,E83
ENR,34.161049,-118.500755,02-MAR-18 02.06.26.000000 AM UTC,201803011194,E83
ENR,34.161057,-118.500740,02-MAR-18 02.06.57.000000 AM UTC,201803011194,E83
ENR,34.161114,-118.500710,02-MAR-18 02.07.28.000000 AM UTC,201803011194,E83
ENR,34.161072,-118.500687,02-MAR-18 02.07.59.000000 AM UTC,201803011194,E83
ENR,34.161057,-118.500694,02-MAR-18 02.08.30.000000 AM UTC,201803011194,E83
ENR,34.161087,-118.500702,02-MAR-18 02.09.01.000000 AM UTC,201803011194,E83
ENR,34.161121,-118.500656,02-MAR-18 02.09.32.000000 AM UTC,201803011194,E83
ENR,34.161121,-118.500679,02-MAR-18 02.10.03.000000 AM UTC,201803011194,E83
ENR,34.161137,-118.500839,02-MAR-18 02.10.17.000000 AM UTC,201803011194,E83
ONS,34.161137,-118.500839,02-MAR-18 02.10.17.000000 AM UTC,201803011194,E83
ONS,34.161106,-118.501030,02-MAR-18 02.10.26.000000 AM UTC,201803011194,E83
ONS,34.161106,-118.501030,02-MAR-18 02.10.26.000000 AM UTC,201803011194,E83
ONS,34.160801,-118.501106,02-MAR-18 02.10.32.000000 AM UTC,201803011194,E83
ONS,34.160801,-118.501106,02-MAR-18 02.10.32.000000 AM UTC,201803011194,E83
ONS,34.160637,-118.501099,02-MAR-18 02.10.34.000000 AM UTC,201803011194,E83
ONS,34.159698,-118.501091,02-MAR-18 02.11.01.000000 AM UTC,201803011194,E83
ENR,34.157810,-118.494766,02-MAR-18 02.14.18.000000 AM UTC,201803011194,E83
ENR,34.157810,-118.494766,02-MAR-18 02.14.19.000000 AM UTC,201803011194,E83
ENR,34.157803,-118.494804,02-MAR-18 02.14.51.000000 AM UTC,201803011194,E83
ENR,34.157806,-118.494812,02-MAR-18 02.15.22.000000 AM UTC,201803011194,E83
ENR,34.157707,-118.493118,02-MAR-18 02.15.53.000000 AM UTC,201803011194,E83
ENR,34.157013,-118.488510,02-MAR-18 02.16.24.000000 AM UTC,201803011194,E83
ENR,34.156357,-118.483170,02-MAR-18 02.16.55.000000 AM UTC,201803011194,E83
ENR,34.155823,-118.479965,02-MAR-18 02.17.32.000000 AM UTC,201803011194,E83
ONS,34.155823,-118.479965,02-MAR-18 02.17.32.000000 AM UTC,201803011194,E83
ONS,34.156052,-118.479622,02-MAR-18 02.27.27.000000 AM UTC,201803011194,E83
ONS,34.157436,-118.491470,02-MAR-18 02.36.18.000000 AM UTC,201803011194,E83
ENR,34.157825,-118.494774,02-MAR-18 03.31.06.000000 AM UTC,201803011332,E83
ENR,34.157825,-118.494774,02-MAR-18 03.31.08.000000 AM UTC,201803011332,E83
ENR,34.157822,-118.494774,02-MAR-18 03.31.39.000000 AM UTC,201803011332,E83
ENR,34.157818,-118.494781,02-MAR-18 03.32.10.000000 AM UTC,201803011332,E83
ENR,34.157818,-118.494789,02-MAR-18 03.32.41.000000 AM UTC,201803011332,E83
